id_servico,id_cliente,id_heroi,dt_checkin,dt_checkout,tipo_servico,status_conversao_servico,servico_com_taxas,teve_resposta_formatado,tempo_de_resposta_horas,valor_inicial,status_conversao_cliente,quantidade_herois_contatados
3323276,2369675,1721852,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,0.136944444,380.0,Não Converteu nenhuma das necessidades,6
3325237,3215518,55551,2025-03-01,2025-03-05,boarding,Não Convertido,0.0,Sim,0.344166667,260.0,Não Converteu nenhuma das necessidades,2
1205222,2983628,2512493,2025-03-02,2025-03-02,pet_sitting,Convertido,0.0,Sim,0.402777778,52.5,Converteu uma das necessidades,1
3307501,2722851,973999,2025-02-28,2025-03-05,boarding,Não Convertido,0.0,Sim,0.346111111,495.0,Não Converteu nenhuma das necessidades,11
1440499,1143670,1175393,2025-03-05,2025-03-27,boarding,Não Convertido,1350.0,Sim,0.000833333,1350.0,Não Converteu nenhuma das necessidades,3
3326815,3066774,272979,2025-03-05,2025-03-12,boarding,Não Convertido,509.60000610351562,Sim,202.74,455.0,Não Converteu nenhuma das necessidades,2
3322289,1808854,1142569,2025-02-28,2025-03-04,boarding,Convertido,298.23001098632812,Sim,0.280277778,260.0,Converteu uma das necessidades,1
1205925,1524790,2646559,2025-03-02,2025-03-02,pet_sitting,Não Convertido,147.0,Sim,0.028333333,49.0,Não Converteu nenhuma das necessidades,6
3315690,1793884,55551,2025-02-28,2025-03-03,boarding,Convertido,218.39999389648438,Sim,0.018333333,195.0,Converteu uma das necessidades,1
3324652,237488,422577,2025-03-03,2025-04-01,boarding,Convertido,694.4000244140625,Sim,0,620.0,Converteu uma das necessidades,1
3317627,2752448,67130,2025-03-01,2025-03-05,boarding,Convertido,333.760009765625,Sim,0.180277778,268.0,Converteu uma das necessidades,1
3324869,3209917,2383282,2025-02-28,2025-03-05,boarding,Convertido,368.3599853515625,Sim,0.048888889,325.0,Converteu uma das necessidades,3
1194533,2372375,1722517,2025-03-04,2025-03-04,pet_sitting,Não Convertido,258.5,Sim,0.053888889,235.0,Não Converteu nenhuma das necessidades,1
3079171,1884546,1011566,2025-03-01,2025-03-08,boarding,Convertido,392.70001220703125,Sim,0,420.0,Converteu uma das necessidades,1
3323326,354718,82765,2025-03-03,2025-03-11,boarding,Convertido,896.0,Sim,0.286944444,800.0,Converteu uma das necessidades,1
3297029,2167099,2932005,2025-02-28,2025-03-05,boarding,Convertido,392.0,Sim,0.126111111,345.0,Converteu uma das necessidades,1
3322833,3210855,2803330,2025-02-28,2025-03-04,boarding,Convertido,403.20001220703125,Sim,0,320.0,Converteu uma das necessidades,6
3324225,1594828,1728210,2025-03-01,2025-03-05,boarding,Convertido,539.0999755859375,Sim,0.030555556,440.0,Converteu uma das necessidades,2
3308230,2780131,2218829,2025-03-05,2025-03-07,boarding,Convertido,291.20001220703125,Sim,2.629722222,260.0,Converteu uma das necessidades,1
3318589,537870,559373,2025-02-28,2025-03-05,boarding,Convertido,319.239990234375,Sim,0.0325,275.0,Converteu uma das necessidades,1
3322981,3089011,2045852,2025-03-01,2025-03-04,boarding,Convertido,131.03999328613281,Sim,0.1975,147.0,Converteu uma das necessidades,1
1203315,1226623,2595846,2025-03-05,2025-03-05,pet_sitting,Não Convertido,27.0,Sim,0.264166667,27.0,Não Converteu nenhuma das necessidades,1
1199610,3208755,2635155,2025-03-05,2025-03-05,pet_sitting,Não Convertido,162.5,Sim,0.009722222,130.0,Não Converteu nenhuma das necessidades,5
3302915,400200,3172895,2025-03-01,2025-03-18,boarding,Convertido,2059.419921875,Sim,0.085277778,1105.0,Converteu uma das necessidades,2
3312020,2041846,543883,2025-02-28,2025-03-05,boarding,Convertido,604.52001953125,Sim,2.656944444,575.0,Converteu uma das necessidades,1
3318061,1367615,516089,2025-02-28,2025-03-05,boarding,Convertido,459.20001220703125,Sim,0.006111111,430.0,Converteu uma das necessidades,1
3307475,3201467,1568011,2025-03-01,2025-03-05,boarding,Convertido,298.10000610351562,Sim,0.507222222,272.0,Converteu uma das necessidades,4
1197569,3208466,1330224,2025-03-01,2025-03-01,pet_sitting,Não Convertido,96.0,Sim,0.140277778,96.0,Converteu uma das necessidades,3
1204256,3214343,1974259,2025-03-01,2025-03-01,pet_sitting,Não Convertido,840.0,Sim,0.002222222,840.0,Não Converteu nenhuma das necessidades,5
3305958,3141491,1794183,2025-02-28,2025-03-04,boarding,Convertido,436.79998779296875,Sim,39.04,340.0,Converteu uma das necessidades,1
3318076,377155,1923814,2025-02-28,2025-03-04,boarding,Convertido,304.6400146484375,Sim,0.049166667,272.0,Converteu uma das necessidades,6
1203687,1800600,2799013,2025-03-04,2025-03-04,pet_sitting,Convertido,108.0,Sim,0.065833333,108.0,Converteu uma das necessidades,7
3313111,293625,3172895,2025-03-02,2025-03-06,boarding,Convertido,660.79998779296875,Sim,0.527777778,260.0,Converteu uma das necessidades,4
1200605,2984144,2589294,2025-03-01,2025-03-01,pet_sitting,Não Convertido,201.0,Sim,0.013888889,201.0,Não Converteu nenhuma das necessidades,3
3320175,2937921,2712471,2025-02-28,2025-03-05,boarding,Não Convertido,0.0,Sim,0.914444444,0.0,Não Converteu nenhuma das necessidades,7
1199415,2486501,2632673,2025-03-02,2025-03-02,pet_sitting,Não Convertido,20.0,Sim,,20.0,Não Converteu nenhuma das necessidades,5
1200627,3156260,2546031,2025-03-04,2025-03-04,pet_sitting,Não Convertido,35.0,Sim,,25.0,Não Converteu nenhuma das necessidades,1
1202834,3213088,2546031,2025-03-02,2025-03-02,pet_sitting,Não Convertido,25.0,Sim,,25.0,Não Converteu nenhuma das necessidades,2
1204899,3214633,1174522,2025-03-04,2025-03-04,pet_sitting,Não Convertido,35.0,Sim,,25.0,Não Converteu nenhuma das necessidades,5
1204337,3206993,2646181,2025-03-02,2025-03-02,pet_sitting,Não Convertido,25.0,Sim,,25.0,Não Converteu nenhuma das necessidades,1
1191640,1471274,2637571,2025-03-04,2025-03-04,pet_sitting,Não Convertido,25.0,Sim,0.103333333,25.0,Não Converteu nenhuma das necessidades,3
1192520,3121441,1196093,2025-03-01,2025-03-02,pet_sitting,Convertido,30.0,Não,,30.0,Converteu uma das necessidades,1
1203158,1813440,2521451,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,25.207222222,30.0,Não Converteu nenhuma das necessidades,1
1203286,153333,2257776,2025-03-05,2025-03-05,pet_sitting,Convertido,35.0,Sim,4.260277778,30.0,Converteu uma das necessidades,1
1202665,1713078,1722923,2025-03-01,2025-03-01,pet_sitting,Não Convertido,30.0,Sim,,30.0,Não Converteu nenhuma das necessidades,1
1206389,2494647,2565798,2025-03-05,2025-03-05,pet_sitting,Não Convertido,40.0,Sim,,30.0,Não Converteu nenhuma das necessidades,2
1193000,2016067,2893495,2025-03-02,2025-03-02,pet_sitting,Não Convertido,30.0,Sim,0.653055556,30.0,Não Converteu nenhuma das necessidades,4
1206899,3215993,2706511,2025-03-04,2025-03-04,pet_sitting,Não Convertido,50.0,Sim,,30.0,Não Converteu nenhuma das necessidades,2
1206900,3215993,2706511,2025-03-05,2025-03-05,pet_sitting,Não Convertido,50.0,Sim,,30.0,Não Converteu nenhuma das necessidades,2
1201592,1721075,2421539,2025-03-02,2025-03-02,pet_sitting,Não Convertido,30.0,Sim,57.756666667,30.0,Não Converteu nenhuma das necessidades,2
1200286,1293377,2706511,2025-03-02,2025-03-02,pet_sitting,Não Convertido,30.0,Sim,,30.0,Não Converteu nenhuma das necessidades,3
1199118,1877450,2782459,2025-03-01,2025-03-01,pet_sitting,Não Convertido,30.0,Sim,0.422777778,30.0,Converteu uma das necessidades,1
1203372,2927963,2999640,2025-03-01,2025-03-01,pet_sitting,Não Convertido,75.0,Sim,,30.0,Não Converteu nenhuma das necessidades,9
1206500,3215724,2631328,2025-03-02,2025-03-02,pet_sitting,Não Convertido,30.0,Sim,,30.0,Não Converteu nenhuma das necessidades,2
1199610,3208755,2635155,2025-03-05,2025-03-05,pet_sitting,Não Convertido,95.0,Sim,,30.0,Não Converteu nenhuma das necessidades,5
1203027,3213238,1577400,2025-03-01,2025-03-01,pet_sitting,Não Convertido,30.0,Sim,,30.0,Não Converteu nenhuma das necessidades,1
1201523,2937921,2016134,2025-03-05,2025-03-05,pet_sitting,Não Convertido,45.0,Sim,4.878888889,30.0,Não Converteu nenhuma das necessidades,7
1186442,146751,885912,2025-03-04,2025-03-04,pet_sitting,Não Convertido,40.0,Sim,,30.0,Não Converteu nenhuma das necessidades,6
1193083,3203747,2642508,2025-03-03,2025-03-03,pet_sitting,Não Convertido,30.0,Sim,,30.0,Não Converteu nenhuma das necessidades,2
1205316,2551145,2482572,2025-03-03,2025-03-03,pet_sitting,Não Convertido,60.0,Sim,,30.0,Converteu uma das necessidades,8
1200816,3211603,2648510,2025-03-03,2025-03-03,pet_sitting,Não Convertido,30.0,Sim,,30.0,Não Converteu nenhuma das necessidades,1
1204867,1983915,2622841,2025-03-05,2025-03-05,pet_sitting,Não Convertido,50.0,Sim,,30.0,Não Converteu nenhuma das necessidades,22
1185311,1706230,2637845,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,,30.0,Não Converteu nenhuma das necessidades,5
1189883,3193075,3108879,2025-03-01,2025-03-01,pet_sitting,Não Convertido,30.0,Sim,379.822222222,30.0,Converteu uma das necessidades,2
1205608,2477237,3192379,2025-03-04,2025-03-04,pet_sitting,Não Convertido,65.0,Sim,,30.0,Não Converteu nenhuma das necessidades,2
1198009,3204369,2624159,2025-03-01,2025-03-01,pet_sitting,Não Convertido,50.0,Sim,,30.0,Não Converteu nenhuma das necessidades,7
1187041,2423992,977395,2025-03-03,2025-03-03,pet_sitting,Não Convertido,70.0,Sim,3.211111111,30.0,Não Converteu nenhuma das necessidades,1
1191788,3202668,2020448,2025-03-05,2025-03-05,pet_sitting,Não Convertido,39.0,Sim,250.3725,30.0,Não Converteu nenhuma das necessidades,2
1201894,3212571,2020448,2025-03-01,2025-03-01,pet_sitting,Não Convertido,30.0,Sim,26.992222222,30.0,Não Converteu nenhuma das necessidades,1
1201673,3208379,2037793,2025-03-04,2025-03-04,pet_sitting,Não Convertido,30.0,Sim,7.294444444,30.0,Não Converteu nenhuma das necessidades,1
1201752,232917,2594730,2025-03-01,2025-03-01,pet_sitting,Não Convertido,30.0,Sim,65.278333333,30.0,Não Converteu nenhuma das necessidades,5
1197987,2376970,2020448,2025-03-04,2025-03-04,pet_sitting,Não Convertido,41.0,Sim,88.927222222,30.0,Converteu uma das necessidades,9
1201135,3201942,2048774,2025-03-05,2025-03-05,pet_sitting,Não Convertido,30.0,Sim,0.004722222,30.0,Não Converteu nenhuma das necessidades,4
1195480,3206139,476356,2025-03-04,2025-03-05,pet_sitting,Convertido,50.0,Sim,13.338611111,35.0,Converteu uma das necessidades,1
1205598,3208454,1525628,2025-02-28,2025-03-01,pet_sitting,Convertido,35.0,Sim,8.638333333,35.0,Converteu uma das necessidades,1
1206019,2343342,2426564,2025-03-05,2025-03-05,pet_sitting,Não Convertido,55.0,Sim,,35.0,Não Converteu nenhuma das necessidades,10
1200821,2484367,2431891,2025-03-04,2025-03-04,pet_sitting,Não Convertido,65.0,Sim,1.466111111,35.0,Não Converteu nenhuma das necessidades,6
1193370,1201955,2431891,2025-03-03,2025-03-03,pet_sitting,Não Convertido,85.0,Sim,,35.0,Não Converteu nenhuma das necessidades,1
1136563,3156474,1320119,2025-03-03,2025-03-03,pet_sitting,Não Convertido,95.0,Sim,55.278888889,35.0,Não Converteu nenhuma das necessidades,1
1204605,3213057,476356,2025-03-04,2025-03-04,pet_sitting,Não Convertido,45.0,Sim,0.041944444,35.0,Não Converteu nenhuma das necessidades,2
1207172,1789446,1102129,2025-03-04,2025-03-04,pet_sitting,Convertido,35.0,Sim,,35.0,Converteu uma das necessidades,1
1200128,1876762,3144974,2025-03-02,2025-03-02,pet_sitting,Não Convertido,50.0,Sim,1.283333333,40.0,Não Converteu nenhuma das necessidades,3
1205060,804645,3121595,2025-03-02,2025-03-02,pet_sitting,Convertido,60.0,Sim,0.096388889,40.0,Converteu uma das necessidades,2
1203875,2749145,180006,2025-03-04,2025-03-04,pet_sitting,Convertido,40.0,Sim,,40.0,Converteu uma das necessidades,1
1199862,3210644,2341596,2025-03-01,2025-03-01,pet_sitting,Não Convertido,0.0,Sim,3.584166667,40.0,Não Converteu nenhuma das necessidades,1
1201585,3212351,1311270,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,0.738611111,40.0,Converteu uma das necessidades,2
3325944,3191980,2463244,2025-03-02,2025-03-03,boarding,Não Convertido,0.0,Não,,40.0,Não Converteu nenhuma das necessidades,2
3323343,198324,32174,2025-03-01,2025-03-02,boarding,Não Convertido,0.0,Não,,40.0,Não Converteu nenhuma das necessidades,6
1203678,3213755,1587754,2025-03-03,2025-03-03,pet_sitting,Não Convertido,50.0,Sim,20.900555556,40.0,Não Converteu nenhuma das necessidades,1
1205337,2862693,2638072,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,,40.0,Não Converteu nenhuma das necessidades,5
1193627,3200324,2720257,2025-03-05,2025-03-05,pet_sitting,Não Convertido,55.0,Sim,,40.0,Não Converteu nenhuma das necessidades,1
1196944,2142591,3055162,2025-03-01,2025-03-01,pet_sitting,Não Convertido,45.0,Sim,46.292777778,40.0,Não Converteu nenhuma das necessidades,3
1197929,3208109,1093286,2025-03-01,2025-03-01,pet_sitting,Não Convertido,40.0,Sim,19.353611111,40.0,Não Converteu nenhuma das necessidades,6
1196172,2245483,2303549,2025-03-05,2025-03-05,pet_sitting,Não Convertido,55.0,Sim,,40.0,Converteu uma das necessidades,1
1196916,3207828,2651539,2025-03-01,2025-03-01,pet_sitting,Não Convertido,40.0,Sim,0.185833333,40.0,Não Converteu nenhuma das necessidades,1
1205993,2343342,3102008,2025-03-05,2025-03-05,pet_sitting,Não Convertido,40.0,Sim,,40.0,Não Converteu nenhuma das necessidades,10
1198975,2213293,2652537,2025-03-04,2025-03-04,pet_sitting,Não Convertido,40.0,Sim,14.374444444,40.0,Não Converteu nenhuma das necessidades,3
1203918,2216422,2295784,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,2.069166667,40.0,Converteu uma das necessidades,6
1184597,2343342,2653370,2025-03-05,2025-03-05,pet_sitting,Não Convertido,80.0,Sim,61.120555556,40.0,Não Converteu nenhuma das necessidades,10
1198189,1876762,3144974,2025-03-03,2025-03-03,pet_sitting,Não Convertido,60.0,Sim,11.739444444,40.0,Não Converteu nenhuma das necessidades,3
1187753,3062612,1809952,2025-03-05,2025-03-05,pet_sitting,Não Convertido,45.0,Sim,30.885,40.0,Não Converteu nenhuma das necessidades,3
1120262,1974536,2070200,2025-03-03,2025-03-03,pet_sitting,Não Convertido,40.0,Sim,23.688333333,40.0,Não Converteu nenhuma das necessidades,7
1203153,1813440,2521451,2025-03-03,2025-03-03,pet_sitting,Não Convertido,54.0,Sim,2.896111111,40.0,Não Converteu nenhuma das necessidades,1
1205702,1524790,300283,2025-03-01,2025-03-01,pet_sitting,Não Convertido,40.0,Sim,,40.0,Não Converteu nenhuma das necessidades,6
1195619,3125238,2932698,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,,40.0,Converteu uma das necessidades,3
1191855,692943,2360365,2025-03-02,2025-03-02,pet_sitting,Não Convertido,45.0,Sim,25.217777778,40.0,Não Converteu nenhuma das necessidades,1
1201595,2937921,3129528,2025-03-01,2025-03-01,pet_sitting,Não Convertido,40.0,Sim,2.850833333,40.0,Não Converteu nenhuma das necessidades,7
1066457,134871,380071,2025-02-28,2025-03-05,boarding,Não Convertido,40.0,Sim,0.183333333,40.0,Não Converteu nenhuma das necessidades,4
1202567,2861432,2167352,2025-03-05,2025-03-05,pet_sitting,Convertido,120.0,Sim,0.188055556,40.0,Converteu uma das necessidades,5
1195479,3206139,476356,2025-03-02,2025-03-03,pet_sitting,Convertido,40.0,Sim,0.019166667,40.0,Converteu uma das necessidades,1
1198841,2376970,2550794,2025-03-02,2025-03-02,pet_sitting,Não Convertido,40.0,Sim,0.011944444,40.0,Converteu uma das necessidades,9
1199351,823212,2748684,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,7.581944444,45.0,Não Converteu nenhuma das necessidades,8
1204391,3212351,84269,2025-03-04,2025-03-04,pet_sitting,Convertido,45.0,Sim,0.061388889,45.0,Converteu uma das necessidades,2
1204690,535954,2568421,2025-03-04,2025-03-04,pet_sitting,Convertido,60.0,Sim,1.694166667,45.0,Converteu uma das necessidades,2
1198398,2893887,2567869,2025-03-02,2025-03-03,day_care,Não Convertido,45.0,Sim,44.075833333,45.0,Não Converteu nenhuma das necessidades,5
1205228,1364183,2643565,2025-03-03,2025-03-03,pet_sitting,Não Convertido,60.0,Sim,0.532777778,45.0,Converteu uma das necessidades,3
1205351,3214945,1502894,2025-03-02,2025-03-02,pet_sitting,Não Convertido,45.0,Sim,0.026666667,45.0,Não Converteu nenhuma das necessidades,2
1196886,3207786,2507401,2025-03-02,2025-03-02,pet_sitting,Não Convertido,52.0,Sim,3.986111111,45.0,Não Converteu nenhuma das necessidades,2
1206363,3215633,1734654,2025-03-04,2025-03-04,pet_sitting,Não Convertido,55.0,Sim,,45.0,Não Converteu nenhuma das necessidades,2
1204212,2387859,1463762,2025-03-03,2025-03-03,pet_sitting,Não Convertido,45.0,Sim,0.643333333,45.0,Não Converteu nenhuma das necessidades,3
1203966,1496044,2442288,2025-03-01,2025-03-01,pet_sitting,Não Convertido,51.0,Sim,,45.0,Não Converteu nenhuma das necessidades,1
1195959,3139247,2531350,2025-03-05,2025-03-05,pet_sitting,Não Convertido,45.0,Sim,0.0075,45.0,Não Converteu nenhuma das necessidades,6
1194342,2658000,1225330,2025-03-03,2025-03-03,pet_sitting,Não Convertido,45.0,Sim,21.076944444,45.0,Não Converteu nenhuma das necessidades,4
1199101,414423,2656494,2025-03-04,2025-03-04,pet_sitting,Não Convertido,45.0,Sim,0.060555556,45.0,Não Converteu nenhuma das necessidades,7
1197417,3201582,2637170,2025-03-03,2025-03-03,pet_sitting,Não Convertido,45.0,Sim,0.392777778,45.0,Não Converteu nenhuma das necessidades,7
1197944,3085816,2602246,2025-03-03,2025-03-03,pet_sitting,Convertido,50.0,Sim,,50.0,Converteu uma das necessidades,1
1193755,3204895,2081528,2025-03-03,2025-03-05,pet_sitting,Convertido,50.0,Sim,1.935277778,50.0,Converteu uma das necessidades,2
1205660,2849242,3123257,2025-03-01,2025-03-01,pet_sitting,Convertido,50.0,Sim,0.160833333,50.0,Converteu uma das necessidades,1
1202165,3212771,1595821,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.100555556,50.0,Não Converteu nenhuma das necessidades,1
1192253,2501318,332861,2025-03-04,2025-03-04,pet_sitting,Não Convertido,50.0,Sim,0.526666667,50.0,Não Converteu nenhuma das necessidades,2
1197931,3208109,2654513,2025-03-01,2025-03-01,pet_sitting,Não Convertido,80.0,Sim,0.826111111,50.0,Não Converteu nenhuma das necessidades,6
1200641,3204183,2060442,2025-03-05,2025-03-05,pet_sitting,Não Convertido,55.0,Sim,0.173333333,50.0,Não Converteu nenhuma das necessidades,1
1195191,1912771,1525442,2025-03-01,2025-03-01,pet_sitting,Não Convertido,100.0,Sim,0.038611111,50.0,Não Converteu nenhuma das necessidades,3
1193057,3196026,1839752,2025-03-04,2025-03-04,pet_sitting,Não Convertido,50.0,Sim,,50.0,Não Converteu nenhuma das necessidades,1
1200537,49940,1527436,2025-03-02,2025-03-02,pet_sitting,Não Convertido,50.0,Sim,0.183888889,50.0,Não Converteu nenhuma das necessidades,1
1202886,1052065,3153075,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Desconhecido,,50.0,Converteu uma das necessidades,1
1181662,2431995,2624718,2025-03-04,2025-03-04,pet_sitting,Não Convertido,100.0,Sim,12.542777778,50.0,Não Converteu nenhuma das necessidades,4
1199777,3207284,1070752,2025-03-02,2025-03-02,pet_sitting,Convertido,55.0,Sim,29.526666667,55.0,Converteu uma das necessidades,3
1208050,2210153,1920615,2025-03-05,2025-03-05,pet_sitting,Convertido,65.0,Sim,,55.0,Converteu uma das necessidades,1
3322138,2558971,1499967,2025-02-28,2025-03-01,boarding,Não Convertido,0.0,Sim,14.194722222,55.0,Não Converteu nenhuma das necessidades,1
1199990,2569204,1920615,2025-03-04,2025-03-04,pet_sitting,Não Convertido,65.0,Sim,,55.0,Converteu uma das necessidades,1
3323540,3212483,1217930,2025-03-02,2025-03-03,boarding,Não Convertido,0.0,Desconhecido,,55.0,Não Converteu nenhuma das necessidades,1
1199469,3210291,3058020,2025-03-02,2025-03-02,pet_sitting,Não Convertido,55.0,Sim,0.053611111,55.0,Não Converteu nenhuma das necessidades,1
1176593,928128,2465769,2025-03-03,2025-03-03,pet_sitting,Convertido,0.0,Sim,0.059722222,60.0,Converteu uma das necessidades,1
1198835,2376970,2710489,2025-02-28,2025-03-01,pet_sitting,Convertido,60.0,Sim,0.360555556,60.0,Converteu uma das necessidades,9
1199414,2415081,2336684,2025-03-05,2025-03-05,pet_sitting,Convertido,80.0,Sim,0.584444444,60.0,Converteu uma das necessidades,1
1196325,3176843,713097,2025-03-03,2025-03-03,pet_sitting,Convertido,85.0,Sim,0.469722222,60.0,Converteu uma das necessidades,1
1201624,1311158,1292848,2025-03-02,2025-03-02,pet_sitting,Convertido,70.0,Sim,0.03,60.0,Converteu uma das necessidades,1
1202454,3212620,1292848,2025-03-01,2025-03-01,pet_sitting,Convertido,70.0,Sim,0.675833333,60.0,Converteu uma das necessidades,2
3224402,1662936,2509155,2025-03-02,2025-03-03,boarding,Não Convertido,0.0,Não,,60.0,Não Converteu nenhuma das necessidades,14
1197359,3208290,2402964,2025-03-04,2025-03-04,pet_sitting,Não Convertido,90.0,Sim,,60.0,Não Converteu nenhuma das necessidades,1
1199481,3210286,1690032,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,1.994444444,60.0,Não Converteu nenhuma das necessidades,4
1197347,3208290,2402964,2025-03-02,2025-03-02,pet_sitting,Não Convertido,60.0,Sim,,60.0,Não Converteu nenhuma das necessidades,1
1201323,2600957,2881,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,1.688333333,60.0,Não Converteu nenhuma das necessidades,2
1205133,2648758,143511,2025-03-01,2025-03-01,pet_sitting,Não Convertido,60.0,Sim,7.763888889,60.0,Não Converteu nenhuma das necessidades,10
1207415,2138194,1293982,2025-03-03,2025-03-03,day_care,Não Convertido,90.0,Sim,,60.0,Não Converteu nenhuma das necessidades,1
1193688,2936508,2643680,2025-03-04,2025-03-04,pet_sitting,Não Convertido,68.0,Sim,,60.0,Não Converteu nenhuma das necessidades,2
1177941,2756485,1689493,2025-03-01,2025-03-01,pet_sitting,Convertido,0.0,Sim,1.990833333,60.0,Converteu uma das necessidades,1
3325051,784490,2974355,2025-03-01,2025-03-02,boarding,Convertido,134.39999389648438,Sim,0,60.0,Converteu uma das necessidades,3
3327061,1884188,2319380,2025-03-04,2025-03-05,boarding,Convertido,57.119998931884766,Sim,0,60.0,Converteu uma das necessidades,5
1202032,2792242,2622132,2025-03-04,2025-03-04,pet_sitting,Não Convertido,60.0,Sim,0.538333333,60.0,Não Converteu nenhuma das necessidades,2
1200298,3210646,2637653,2025-02-28,2025-03-01,pet_sitting,Convertido,95.0,Sim,23.011944444,65.0,Converteu uma das necessidades,4
1202866,1929265,2400441,2025-03-02,2025-03-02,pet_sitting,Não Convertido,65.0,Sim,,65.0,Converteu uma das necessidades,1
1207050,1125665,1374512,2025-03-03,2025-03-03,day_care,Não Convertido,65.0,Sim,10.269444444,65.0,Não Converteu nenhuma das necessidades,1
1197663,3208585,1346649,2025-03-03,2025-03-03,pet_sitting,Não Convertido,65.0,Sim,2.419166667,65.0,Não Converteu nenhuma das necessidades,2
1197645,3208585,1346649,2025-03-01,2025-03-01,pet_sitting,Não Convertido,65.0,Sim,2.448333333,65.0,Não Converteu nenhuma das necessidades,2
1199972,1393767,278660,2025-03-04,2025-03-04,pet_sitting,Não Convertido,65.0,Sim,0.012222222,65.0,Não Converteu nenhuma das necessidades,2
1203221,2408059,400788,2025-03-02,2025-03-02,pet_sitting,Convertido,0.0,Sim,0.107777778,70.0,Converteu uma das necessidades,1
3323212,3177325,573079,2025-03-01,2025-03-01,boarding,Não Convertido,0.0,Sim,0.1025,70.0,Não Converteu nenhuma das necessidades,9
3323716,1691260,764525,2025-02-28,2025-03-01,boarding,Não Convertido,78.4000015258789,Não,,70.0,Converteu uma das necessidades,3
1204078,3204725,386215,2025-03-04,2025-03-04,pet_sitting,Não Convertido,0.0,Sim,0.026111111,70.0,Não Converteu nenhuma das necessidades,1
3325523,3215700,1751965,2025-03-01,2025-03-02,boarding,Não Convertido,0.0,Sim,3.687777778,70.0,Não Converteu nenhuma das necessidades,3
1203807,2858098,2535687,2025-03-02,2025-03-02,pet_sitting,Não Convertido,80.0,Sim,25.482777778,70.0,Não Converteu nenhuma das necessidades,2
1206710,2064265,2112671,2025-03-01,2025-03-02,day_care,Não Convertido,70.0,Sim,,70.0,Não Converteu nenhuma das necessidades,1
1203982,2074021,2661816,2025-03-02,2025-03-02,pet_sitting,Não Convertido,70.0,Sim,,70.0,Não Converteu nenhuma das necessidades,1
1205000,3214569,2241404,2025-03-03,2025-03-03,pet_sitting,Não Convertido,100.0,Sim,2.513888889,70.0,Não Converteu nenhuma das necessidades,3
1207695,2672878,1402434,2025-03-04,2025-03-05,day_care,Não Convertido,80.0,Sim,0.057777778,70.0,Converteu uma das necessidades,2
1206192,244711,1662750,2025-03-04,2025-03-04,pet_sitting,Não Convertido,70.0,Sim,,70.0,Não Converteu nenhuma das necessidades,1
1197725,2872426,299864,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.284166667,70.0,Converteu uma das necessidades,5
1197036,2908437,2117244,2025-03-03,2025-03-03,pet_sitting,Convertido,100.0,Sim,0.531111111,75.0,Converteu uma das necessidades,2
1206219,2182576,1884346,2025-03-03,2025-03-03,pet_sitting,Convertido,75.0,Sim,0.029166667,75.0,Converteu uma das necessidades,4
3314697,3151444,2503003,2025-03-03,2025-03-03,boarding,Não Convertido,0.0,Sim,225.680277778,75.0,Converteu uma das necessidades,1
3325531,2441995,3139097,2025-03-01,2025-03-02,boarding,Não Convertido,84.0,Não,,75.0,Não Converteu nenhuma das necessidades,2
3324828,2415671,366039,2025-03-02,2025-03-03,boarding,Não Convertido,0.0,Sim,5.0625,80.0,Converteu uma das necessidades,2
1197391,2282949,2496369,2025-03-05,2025-03-05,pet_sitting,Não Convertido,0.0,Sim,5.682777778,80.0,Converteu uma das necessidades,7
1206811,1760124,3188221,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,0.126388889,80.0,Converteu uma das necessidades,5
1197368,3208290,2402964,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Sim,87.674722222,80.0,Não Converteu nenhuma das necessidades,1
1205428,1514419,1574556,2025-03-02,2025-03-02,pet_sitting,Não Convertido,0.0,Sim,0.205833333,80.0,Não Converteu nenhuma das necessidades,1
1204074,3028917,2970699,2025-03-02,2025-03-02,pet_sitting,Não Convertido,80.0,Sim,,80.0,Não Converteu nenhuma das necessidades,2
1203682,1800600,2644923,2025-03-05,2025-03-05,pet_sitting,Não Convertido,110.0,Sim,,80.0,Converteu uma das necessidades,7
1201550,972995,2507401,2025-03-03,2025-03-03,pet_sitting,Não Convertido,0.0,Desconhecido,,80.0,Não Converteu nenhuma das necessidades,2
